Unnamed: 0,Year.Reported.to.CDP,Account.Number,Organization,City,Country,CDP.Region,First.Time.Discloser,Population,City.Location,Sustainability.Targets.Master.Planning,Risk.Assessment.Actions,Nb.Hazards.Type,Hazards.Exposure.Level,Adaptation.Challenges.Health,Adaptation.Challenges.Economic,Adaptation.Challenges.Environment,Adaptation.Challenges.Infrastructure,Adaptation.Challenges.Social,Adaptation.Challenges.Governance,Adaptation.Challenges.Education,Adaptation.Challenges.Level,Risk.Health.System,Nb.Adaptation.Actions,Adaptation.Plan,City.Wide.Emissions.Inventory,GHG.Emissions.Primary.protocol,GHG.Emissions.Evolution,GHG.Emissions.Consumption,GHG.Emissions.External.Verification,GHG.Emissions.Reductions.Targets,Emissions.Reductions.Mitigation.Planning,Opportunities.Collaboration,Renewable.Energy.Target,Electricity.Source.Biomass,Electricity.Source.Coal,Electricity.Source.Gas,Electricity.Source.Geothermal,Electricity.Source.Hydro,Electricity.Source.Nuclear,Electricity.Source.Oil,Electricity.Source.Other,Electricity.Source.Solar,Electricity.Source.Wind,Electricity.Source.Renewable,Energy.Efficnecy.Target,Transport.Mode.Passenger.Public,Transport.Mode.Passenger.Cycling,Transport.Mode.Passenger.Other,Transport.Mode.Passenger.Private.motorized,Transport.Mode.Passenger.Walking,Low.Zero.Emission.Zone,Food.Consumption.Policies,Potable.Water.Supply.Percent,Water.Resource.Management.strategy,lat,long,Country.Code.3
200,2020,50544,"City of Aurora, IL",Aurora,United States of America,North America,No,200965.0,POINT (41.7606 88.3201),Yes,Do not know,1.0,9.0,,,,,,,,,,3,Yes,Intending to undertake in the next 2 years,,,,,Base year intensity target,Yes,Yes,Yes,0.0,8.0,56.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,,,,,,,No,Do not know,,Yes,40.7682,-74.2348,USA
201,2020,58591,"City of Greenbelt, MD",,United States of America,North America,No,23000.0,,Yes,Do not know,1.0,,,,,,,,,,,1,,Yes,ICLEI,Decreased,,Not intending to undertake,Base year emissions (absolute) target,,,,,,,,,,,,,,,,,,,,,,,,,38.9953,-76.8885,USA
202,2020,74508,"City of Winona, MN",Winona,United States of America,North America,No,26594.0,POINT (-91.6663 44.0554),Yes,Intending to undertake in the next 2 years,4.0,25.0,,,,,,,,,Yes,2,Intending to undertake in the next 2 years,Yes,Other,Decreased,Not intending to undertake,Do not know,Fixed level target,Yes,Yes,Yes,2.0,23.0,23.0,0.0,6.0,28.0,0.0,0.0,3.0,15.0,24.0,Intending to undertake in the next 2 years,,,,,,No,No,99.9,Yes,44.0554,-91.6663,USA
203,2020,8242,City of Helsinki,Helsinki,Finland,Europe,No,655395.0,POINT (24.941 60.1733),Yes,Yes,15.0,71.0,,,,,,,,,Yes,11,Yes,Yes,GPC,Increased,In progress,Yes,Base year emissions (absolute) target,Yes,Yes,Yes,18.1,7.5,5.9,0.0,18.6,34.7,0.3,5.5,0.3,9.1,28.0,Yes,33.0,11.0,1.0,19.0,36.0,Yes,Yes,99.99,Yes,60.1733,24.941,FIN
204,2020,60394,Gobierno Autónomo Municipal de Tarija,Tarija,Bolivia (Plurinational State of),Latin America,No,261188.0,POINT (-63.4884 -21.2666),Intending to incorporate in the next 2 years,Yes,7.0,64.0,,,,,,,,,,7,Intending to undertake in the next 2 years,Intending to undertake in the next 2 years,,,,,Baseline scenario (business as usual) target,Yes,Intending to undertake in the next 2 years,Do not know,,,60.0,,2.0,,38.0,,,,,,,,,,,No,Yes,90.0,In progress,-21.2666,-63.4884,BOL
205,2020,74695,Sandnes kommune,,Norway,Europe,Yes,79559.0,,Yes,Yes,1.0,25.0,,,,,,,,,Yes,1,Yes,Yes,Regional or country specific methodology,Decreased,Do not know,Yes,No target,In progress,Yes,Intending to undertake in the next 2 years,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Intending to undertake in the next 2 years,,,,,,No,,100.0,In progress,58.85,5.7333,NOR
206,2020,70005,Tauragė,Taurage,Lithuania,Europe,No,38500.0,POINT (22.2897 55.2522),In progress,Not intending to undertake,1.0,2.0,,,,,,,,,,1,Not intending to undertake,Not intending to undertake,,,,,Base year intensity target,Do not know,Yes,Yes,,,,,,,,,,,,,,,,,,No,No,99.0,Intending to undertake in next 2 years,55.2522,22.2897,LTU
207,2020,841269,Municipalidad de Montecarlo,,Argentina,Latin America,No,25845.0,,Intending to incorporate in the next 2 years,Yes,3.0,50.0,,,,,,,,,No,19,Yes,Yes,GPC,This is our first year of calculation,Not intending to undertake,Not intending to undertake,Baseline scenario (business as usual) target,Yes,,,,,,,,,,,,,,,,,,,,,,,,-30.85,-64.5167,ARG
208,2020,54119,City of Palo Alto,Palo Alto,United States of America,North America,No,67082.0,POINT (-122.143 37.4419),Yes,Yes,5.0,73.0,,,,,,,,,Do not know,3,Yes,Yes,ICLEI,Decreased,Not intending to undertake,Not intending to undertake,Base year emissions (absolute) target,Yes,Yes,Yes,11.0,0.0,0.0,0.0,40.0,0.0,0.0,21.0,17.0,11.0,68.0,Yes,,,,,,No,Yes,100.0,Yes,37.4419,-122.14299999999999,USA
209,2020,50568,City of Saskatoon,Saskatoon,Canada,North America,No,275242.0,POINT (-106.67 52.1332),Yes,Yes,8.0,111.0,,,,,,,,,Do not know,3,In progress,Yes,GPC,Increased,Not intending to undertake,Not intending to undertake,Base year emissions (absolute) target,Yes,Yes,Yes,0.0,31.0,45.0,0.0,18.0,0.0,0.0,1.0,0.0,5.0,23.0,Yes,,,,,,No,Yes,100.0,Not intending to undertake,52.1332,-106.67,CAN
210,2020,73680,Carcarana,,Argentina,Latin America,No,16432.0,,,Intending to undertake in the next 2 years,12.0,119.0,,,,,,,,,,1,Intending to undertake in the next 2 years,Yes,GPC,,,Not intending to undertake,,,,,,,,,,,,,,,,,,,,,,,,,,-34.1667,-58.9167,ARG
211,2020,3203,City of Chicago,Chicago,United States of America,North America,No,2705994.0,POINT (-87.6298 41.8781),Yes,Yes,6.0,57.0,,,,,,,,,Yes,4,Yes,Yes,GPC,Decreased,Do not know,Do not know,Base year emissions (absolute) target,Yes,Yes,Yes,0.0,26.0,34.0,0.0,2.0,34.0,0.0,1.0,0.0,3.0,5.0,Yes,28.3,1.8,5.2,59.1,5.6,No,Do not know,100.0,Yes,41.8781,-87.6298,USA
212,2020,839672,Municipalidad Distrital de La Molina,,Peru,Latin America,Yes,140679.0,,In progress,Intending to undertake in the next 2 years,2.0,29.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,No,1,Intending to undertake in the next 2 years,Intending to undertake in the next 2 years,,,,,No target,In progress,In progress,Do not know,,,,,,,,,,,,Do not know,,,,,,Do not know,No,100.0,Intending to undertake in next 2 years,-3.7852828,-80.06398270000001,PER
213,2020,54274,Rotorua Lakes Council,Rotorua,New Zealand,Southeast Asia and Oceania,No,71877.0,,In progress,Yes,18.0,153.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,No,9,In progress,Yes,GPC,This is our first year of calculation,Not intending to undertake,Yes,No target,In progress,Yes,In progress,,,22.0,19.0,56.0,,,,,3.0,,In progress,,,,,,No,No,100.0,Not intending to undertake,-38.1378,176.2514,NZL
214,2020,43928,Canberra,Canberra,Australia,Southeast Asia and Oceania,No,427000.0,POINT (149.124 -35.3075),Yes,Yes,4.0,87.0,,,,,,,,,Yes,3,Yes,Yes,2006 IPCC Guidelines,Decreased,Not intending to undertake,Yes,Base year emissions (absolute) target,Yes,Yes,Yes,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,25.0,71.0,100.0,Yes,4.3,2.4,2.0,77.6,13.6,No,No,100.0,Yes,-35.3075,149.124,AUS
215,2020,848478,Banyuwangi City,,Indonesia,Southeast Asia and Oceania,Yes,1745675.0,,In progress,Intending to undertake in the next 2 years,2.0,18.0,,,,,,,,,No,2,In progress,Yes,2006 IPCC Guidelines,This is our first year of calculation,Intending to undertake in the next 2 years,Intending to undertake in the next 2 years,No target,Intending to undertake in the next 2 years,In progress,Intending to undertake in the next 2 years,,57.0,25.0,,12.0,,,,6.0,,,Intending to undertake in the next 2 years,0.0,0.0,3.3,96.7,0.0,No,No,100.0,Intending to undertake in next 2 years,-8.195,114.3696,IDN
216,2020,50358,Gobierno Municipal de Toluca de Lerdo,,Mexico,Latin America,No,900855.0,,Yes,Yes,3.0,9.0,,,,,,,,,,1,,,,,,,Base year emissions (absolute) target,Yes,,In progress,,,,,,,,,,,,,,,,,,No,,92.0,,12.14831795,-86.27275614380501,MEX
217,2020,35993,Singapore Government,Singapore,Singapore,Southeast Asia and Oceania,No,5640000.0,POINT (103.82 1.35208),Yes,Yes,5.0,64.0,,,,,,,,,No,5,Yes,Yes,2006 IPCC Guidelines,Increased,Not intending to undertake,Not intending to undertake,Fixed level target,Yes,Yes,Yes,2.39,1.08,95.74,0.0,0.0,0.0,0.15,0.07,0.57,0.0,0.57,Yes,53.0,,4.0,29.0,14.0,No,Do not know,100.0,Yes,1.35208,103.82,SGP
218,2020,35993,Singapore Government,Singapore,Singapore,Southeast Asia and Oceania,No,5640000.0,POINT (103.82 1.35208),Yes,Yes,5.0,64.0,,,,,,,,,No,5,Yes,Yes,2006 IPCC Guidelines,Increased,Not intending to undertake,Not intending to undertake,Base year emissions (absolute) target,Yes,Yes,Yes,2.39,1.08,95.74,0.0,0.0,0.0,0.15,0.07,0.57,0.0,0.57,Yes,53.0,,4.0,29.0,14.0,No,Do not know,100.0,Yes,1.35208,103.82,SGP
219,2020,831230,Municipality of La Marsa,La Marsa,Tunisia,Africa,No,98500.0,POINT (10.3218 36.8725),Yes,In progress,2.0,12.0,,,,,,,,,Yes,1,Not intending to undertake,In progress,,,,,No target,Intending to undertake in the next 2 years,,In progress,,,,,,,,,,,,Yes,,,,,,No,,95.0,Not intending to undertake,36.8725,10.3218,TUN
220,2020,49333,"City of Louisville, KY",Louisville,United States of America,North America,No,765352.0,POINT (-85.6784 38.196),Yes,Yes,9.0,176.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,Yes,22,Yes,Yes,GPC,Decreased,Not intending to undertake,Not intending to undertake,Baseline scenario (business as usual) target,Yes,Yes,Yes,0.0,60.0,37.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,Yes,0.22,0.06,2.22,97.28,0.22,No,Yes,95.5,Yes,38.196,-85.6784,USA
221,2020,58357,City of West Hollywood,West Hollywood,United States of America,North America,No,34399.0,POINT (-118.362 34.09),Yes,Yes,4.0,62.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,Yes,4,In progress,Yes,ICLEI,Decreased,Not intending to undertake,Not intending to undertake,Base year emissions (absolute) target,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,10.0,100.0,Yes,,,,,,No,Yes,100.0,Yes,34.09,-118.36200000000001,USA
222,2020,31110,Roma Capitale,Roma,Italy,Europe,No,2848084.0,POINT (12.2858 41.53),Yes,Yes,8.0,126.0,,,,,,,,,Do not know,7,Yes,Yes,GPC,Decreased,Do not know,In progress,Base year emissions (absolute) target,In progress,Yes,In progress,,,,,,,,,,,,In progress,16.4,2.2,0.8,61.5,19.1,Yes,Do not know,100.0,In progress,41.53,12.2858,ITA
223,2020,60236,Municipality of Trelleborg,Trelleborg,Sweden,Europe,No,45400.0,POINT (13.1569 55.3751),Yes,Yes,3.0,40.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,Yes,3,Yes,Yes,Regional or country specific methodology,Decreased,Not intending to undertake,Not intending to undertake,Fixed level target,Yes,Yes,Yes,14.0,0.0,4.0,0.0,0.0,40.0,32.0,6.0,1.0,3.0,4.0,Yes,,,,,,No,Yes,100.0,Yes,55.3751,13.1569,SWE
224,2020,54696,XIV Ayuntamiento de La Paz,La Paz,Mexico,Latin America,No,215178.0,,Yes,Yes,1.0,16.0,,,,,,,,,,1,In progress,Yes,Regional or country specific methodology,Increased,Yes,Intending to undertake in the next 2 years,Base year emissions (absolute) target,Yes,Yes,Intending to undertake in the next 2 years,,,,,,,,,,,,,,,,,,No,Yes,90.0,In progress,21.3,-100.5167,MEX
225,2020,63919,"City of Saratoga Springs, NY",Saratoga Springs,United States of America,North America,No,28212.0,POINT (-73.8167 43.0333),Yes,Intending to undertake in the next 2 years,2.0,32.0,,,,,,,,,Yes,1,Yes,Intending to undertake in the next 2 years,,,,,Fixed level target,Intending to undertake in the next 2 years,Yes,In progress,,,,,,,,,,,,,,,,,,No,,100.0,Not intending to undertake,43.0333,-73.8167,USA
226,2020,58485,Abington Township,Abington,United States of America,North America,No,55310.0,POINT (-75.1195 40.1241),Yes,Yes,7.0,76.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,Do not know,2,Intending to undertake in the next 2 years,Yes,Regional or country specific methodology,Decreased,Not intending to undertake,Not intending to undertake,Base year intensity target,Intending to undertake in the next 2 years,Yes,Yes,0.0008,35.2944,24.7756,0.0,0.9233,33.7896,0.6259,0.7336,0.14800000000000002,3.7088,4.7801,In progress,,,,,,No,Yes,100.0,Intending to undertake in next 2 years,40.1241,-75.1195,USA
227,2020,54082,"City of Hollywood, FL",Hollywood,United States of America,North America,No,154817.0,POINT (-80.1495 26.0112),In progress,Yes,7.0,97.0,,,,,,,,,Yes,5,Yes,Intending to undertake in the next 2 years,,,,,Base year emissions (absolute) target,Yes,In progress,Yes,0.0,2.1,72.3,0.0,0.0,22.3,0.3,1.5,1.5,0.0,1.5,Yes,,,,,,No,No,100.0,In progress,26.0112,-80.1495,USA
228,2020,35877,City of Pittsburgh,Pittsburgh,United States of America,North America,No,301048.0,POINT (-79.9959 40.4406),Yes,Yes,6.0,109.0,,,,,,,,,Yes,2,In progress,In progress,ICLEI,,,,Base year emissions (absolute) target,Yes,Yes,Yes,,22.0,8.3,,0.3,69.4,,,,,,Yes,17.5,18.0,0.0,54.5,10.0,No,Yes,100.0,Yes,40.4406,-79.9959,USA
229,2020,832838,Town of Wellfleet,Wellfleet,United States of America,North America,No,3500.0,POINT (-70.031 41.9305),In progress,Yes,5.0,52.0,,,,,,,,,,1,,Yes,GPC,,,Not intending to undertake,,,,,,,,,,,,,,,,,,,,,,,,,,41.9305,-70.031,USA
230,2020,35475,City of Calgary,Calgary,Canada,North America,No,1285711.0,POINT (-114.071 51.0486),Yes,Yes,14.0,209.0,,,,,,,,,Yes,11,Yes,Yes,GPC,Increased,Not intending to undertake,Intending to undertake in the next 2 years,Base year emissions (absolute) target,Yes,Yes,Yes,2.4,42.05,47.91,,2.26,,,0.4,0.026000000000000002,4.95,,In progress,9.0,1.3,0.3,73.0,16.4,No,Yes,100.0,Yes,51.0486,-114.071,CAN
231,2020,35905,Corporation of Chennai,Chennai,India,South and West Asia,No,7920000.0,POINT (80.2425 13.0992),Yes,Yes,1.0,16.0,,,,,,,,,Yes,2,Yes,Yes,GPC,Decreased,Intending to undertake in the next 2 years,Yes,Base year emissions (absolute) target,Yes,Yes,Yes,0.6,52.5,3.4,0.0,4.6,5.9,0.0,24.2,1.2,7.6,13.4,Yes,31.0,5.0,27.0,4.0,26.0,Yes,Yes,100.0,In progress,13.0992,80.2425,IND
232,2020,54402,City of Lahti,Lahti,Finland,Europe,No,119937.0,POINT (25.65 60.9833),Yes,Yes,4.0,95.0,,,,,,,,,No,4,Yes,Yes,2006 IPCC Guidelines,Decreased,Intending to undertake in the next 2 years,In progress,Base year emissions (absolute) target,Yes,Yes,Yes,19.0,9.0,6.0,0.0,19.0,32.0,0.3,5.5,0.2,9.0,28.2,Yes,6.0,14.5,3.0,51.5,25.0,No,Yes,100.0,Not intending to undertake,60.9833,25.65,FIN
233,2020,54402,City of Lahti,Lahti,Finland,Europe,No,119937.0,POINT (25.65 60.9833),Yes,Yes,4.0,95.0,,,,,,,,,No,4,Yes,Yes,2006 IPCC Guidelines,Decreased,Intending to undertake in the next 2 years,In progress,Base year intensity target,Yes,Yes,Yes,19.0,9.0,6.0,0.0,19.0,32.0,0.3,5.5,0.2,9.0,28.2,Yes,6.0,14.5,3.0,51.5,25.0,No,Yes,100.0,Not intending to undertake,60.9833,25.65,FIN
234,2020,35898,Greater Manchester,Manchester,United Kingdom of Great Britain and Northern Ireland,Europe,No,2835686.0,POINT (-2.15783 53.4576),Yes,Yes,7.0,66.0,,,,,,,,,,4,Yes,Yes,GPC,Decreased,Intending to undertake in the next 2 years,Yes,Base year emissions (absolute) target,Yes,Yes,Yes,4.7,35.4,28.2,0.8,1.3,22.3,1.0,0.0,1.0,5.3,8.4,,,,,,,,Yes,100.0,Not intending to undertake,53.4576,-2.15783,GBR
235,2020,36470,Comune della Spezia,La Spezia,Italy,Europe,No,93870.0,POINT (9.83632 44.111),Yes,In progress,1.0,4.0,,,,,,,,,,1,In progress,Intending to undertake in the next 2 years,,,,,Base year emissions (absolute) target,In progress,Yes,In progress,,,43.38,,,,,,,,,,,,,,,Yes,Yes,100.0,Yes,44.111000000000004,9.836319999999999,ITA
236,2020,50678,Município de Évora,Évora,Portugal,Europe,No,56596.0,,Intending to incorporate in the next 2 years,Yes,3.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Yes,3,Yes,,,,,,Base year emissions (absolute) target,,In progress,Yes,,1.248,5.303999999999999,,,,9.56,,,,,,,,,,,No,No,91.0,Not intending to undertake,38.4167,-7.5333,PRT
237,2020,826103,Ayuntamiento de Casimiro Castillo,Casimiro Castillo,Mexico,Latin America,No,21475.0,POINT (-104.436 19.6031),In progress,Yes,1.0,25.0,,,,,,,,,,1,Yes,In progress,Regional or country specific methodology,,,,No target,Yes,,Do not know,,,,,,,,,,,,,,,,,,,,,,19.6031,-104.436,MEX
238,2020,73650,Armstrong,,Argentina,Latin America,No,11484.0,,,Intending to undertake in the next 2 years,36.0,206.0,,,,,,,,,,1,Intending to undertake in the next 2 years,Yes,GPC,,,Do not know,,,,,,,,,,,,,,,,,,,,,,,,,,-34.8,-58.3833,ARG
239,2020,58530,"City of Northampton, MA",Northampton,United States of America,North America,No,28549.0,POINT (-72.6144 42.3048),Yes,Yes,3.0,75.0,,,,,,,,,Yes,5,Yes,Yes,GPC,This is our first year of calculation,Not intending to undertake,Intending to undertake in the next 2 years,Base year emissions (absolute) target,Yes,Yes,Yes,0.0,3.1,40.0,0.0,2.9,10.8,8.6,24.3,3.2,7.1,13.2,,,,,,,,,100.0,Not intending to undertake,42.3048,-72.6144,USA
240,2020,73667,San Rafael de Heredia,,Costa Rica,Latin America,Yes,55269.0,,In progress,Yes,4.0,72.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,Do not know,2,Intending to undertake in the next 2 years,Intending to undertake in the next 2 years,,,,,No target,Intending to undertake in the next 2 years,Intending to undertake in the next 2 years,Not intending to undertake,14.0,1.0,0.0,22.0,14.0,0.0,47.0,0.0,1.0,1.0,38.0,Not intending to undertake,2.43,0.0,0.0,97.56,0.0,No,No,100.0,Intending to undertake in next 2 years,9.9985,-84.1169,CRI
241,2020,60399,Municipalidad de Miraflores,Miraflores,Peru,Latin America,No,99337.0,POINT (-71.5366 -16.3994),Yes,Yes,4.0,35.0,,,,,,,,,No,5,In progress,In progress,GPC,,,,No target,In progress,Yes,In progress,,,45.0,,47.0,,,,5.0,3.0,,,,,,,,No,,100.0,In progress,-16.3994,-71.5366,PER
242,2020,74672,Bursa Nilüfer Municipality,,Turkey,Europe,Yes,466000.0,POINT (28 40),Yes,Intending to undertake in the next 2 years,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No,1,Intending to undertake in the next 2 years,Yes,2006 IPCC Guidelines,Increased,Do not know,Do not know,Base year intensity target,Yes,Yes,In progress,,36.0,11.0,3.0,20.0,,,25.0,3.0,2.0,28.0,In progress,,,,,,No,No,100.0,Yes,40.0,28.0,TUR
243,2020,50565,City of Toledo,Toledo,United States of America,North America,No,287208.0,POINT (-83.5552 41.6639),Yes,Yes,1.0,20.0,,,,,,,,,,1,Yes,Intending to undertake in the next 2 years,,,,,Base year intensity target,Yes,Yes,,0.0,59.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,No,,100.0,,41.6639,-83.5552,USA
244,2020,10495,City of Las Vegas,Las Vegas,United States of America,North America,No,675971.0,POINT (-115.14 36.1699),Yes,Yes,6.0,109.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,No,20,In progress,Yes,City specific methodology,Decreased,Not intending to undertake,Not intending to undertake,Base year emissions (absolute) target,In progress,In progress,Yes,0.38,0.0,70.9,11.9,1.54,0.0,0.0,1.91,11.36,2.01,26.81,Yes,4.0,2.6,3.8,88.1,1.5,No,Yes,99.0,Yes,36.1699,-115.14,USA
245,2020,50386,Prefeitura de Cuiabá,Cuiabá,Brazil,Latin America,No,580489.0,POINT (-52.2663 -15.882),Yes,Intending to undertake in the next 2 years,2.0,45.0,,,,,,,,,,1,,Intending to undertake in the next 2 years,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,-15.882,-52.2663,BRA
246,2020,50359,Gobierno Municipal de León de los Aldamas,León de los Aldamas,Mexico,Latin America,No,1578626.0,POINT (-101.684 21.1221),Yes,Yes,3.0,47.0,,,,,,,,,Yes,13,Yes,Yes,2006 IPCC Guidelines,Decreased,Yes,Yes,Base year emissions (absolute) target,Yes,Yes,Yes,6.35,1.22,84.93,0.0,0.0,0.0,4.63,0.0,2.87,0.0,2.87,Yes,1.3,2.0,2.0,89.3,5.4,Yes,Yes,97.0,Intending to undertake in next 2 years,21.1221,-101.684,MEX
247,2020,60216,City of Växjö,Växjö,Sweden,Europe,No,92567.0,POINT (14.8091 56.8777),Yes,Yes,6.0,64.0,,,,,,,,,Yes,4,Yes,Yes,GPC,Stayed the same,In progress,Not intending to undertake,Base year emissions (absolute) target,Yes,Yes,Yes,37.4,0.7,0.3,0.0,25.3,25.9,0.1,2.9,0.6,6.8,32.7,Yes,6.0,19.0,,62.0,13.0,No,No,100.0,In progress,56.8777,14.8091,SWE
248,2020,60216,City of Växjö,Växjö,Sweden,Europe,No,92567.0,POINT (14.8091 56.8777),Yes,Yes,6.0,64.0,,,,,,,,,Yes,4,Yes,Yes,GPC,Stayed the same,In progress,Not intending to undertake,Base year intensity target,Yes,Yes,Yes,37.4,0.7,0.3,0.0,25.3,25.9,0.1,2.9,0.6,6.8,32.7,Yes,6.0,19.0,,62.0,13.0,No,No,100.0,In progress,56.8777,14.8091,SWE
249,2020,60349,Prefeitura de São Leopoldo,São Leopoldo,Brazil,Latin America,No,236835.0,POINT (-51.1493 -29.761),Yes,In progress,3.0,48.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,Yes,4,Intending to undertake in the next 2 years,Intending to undertake in the next 2 years,,,,,No target,Intending to undertake in the next 2 years,Yes,In progress,1.0,13.0,0.0,0.0,80.0,0.0,0.0,0.0,1.0,5.0,86.0,In progress,49.0,5.0,9.0,32.0,10.0,No,Yes,99.0,Yes,-29.761,-51.1493,BRA
250,2020,839665,Ayuntamiento de Celaya,,Mexico,Latin America,No,494304.0,POINT (-100.812 20.5222),Yes,Yes,3.0,44.0,,,,,,,,,Yes,5,In progress,Yes,2006 IPCC Guidelines,Increased,Yes,Yes,Base year emissions (absolute) target,Yes,Yes,Yes,,,,,,,,,,,,Do not know,25.0,7.0,5.0,58.0,5.0,No,Yes,96.85,Intending to undertake in next 2 years,20.5222,-100.81200000000001,MEX
251,2020,54538,Bath and North East Somerset,Bath,United Kingdom of Great Britain and Northern Ireland,Europe,No,192106.0,,Yes,Yes,6.0,65.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Yes,3,Intending to undertake in the next 2 years,Yes,GPC,Do not know,Yes,Not intending to undertake,Fixed level target,Intending to undertake in the next 2 years,Yes,Yes,11.5,2.1,40.6,0.0,1.8,17.3,0.3,2.5,0.0,23.9,25.7,Not intending to undertake,,,,,,Yes,,,Yes,51.35632375,-2.4866614245020897,GBR
252,2020,54268,Dunedin City Council,,New Zealand,Southeast Asia and Oceania,Yes,131100.0,,In progress,Yes,,,,,,,,,,,,1,,Yes,GPC,Increased,Do not know,Not intending to undertake,,,,,6.0,6.0,19.0,0.0,11.0,0.0,33.0,0.0,12.5,12.5,36.0,,,,,,,,,,,-45.8667,170.5,NZL
253,2020,826396,Munícipio de Sintra,Sintra,Portugal,Europe,No,391402.0,POINT (-9.38811 38.7984),Yes,Yes,5.0,115.0,,,,,,,,,Do not know,11,Yes,Yes,2006 IPCC Guidelines,Decreased,Not intending to undertake,Yes,Base year emissions (absolute) target,Yes,Yes,Intending to undertake in the next 2 years,6.0,37.0,23.0,0.0,16.0,0.0,0.0,2.0,1.0,15.0,32.0,In progress,,,,,,Yes,Yes,100.0,Yes,38.7984,-9.388110000000001,PRT
254,2020,74466,"Village of South Barrington, IL",South Barrington,United States of America,North America,No,4565.0,POINT (42.0736 88.148),In progress,Intending to undertake in the next 2 years,,,,,,,,,,,,1,In progress,Not intending to undertake,,,,,No target,Intending to undertake in the next 2 years,Intending to undertake in the next 2 years,Intending to undertake in the next 2 years,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,Do not know,29.0,Intending to undertake in next 2 years,44.4622,-73.2203,USA
255,2020,60410,Municipalidad de Peñalolén,Peñalolén,Chile,Latin America,No,241599.0,POINT (-70.5302 -33.454),Yes,Yes,10.0,65.0,,,,,,,,,Yes,16,Yes,Yes,Other,This is our first year of calculation,Yes,Yes,Base year emissions (absolute) target,Yes,Yes,Yes,1.8,21.0,19.2,0.2,27.0,0.0,11.4,0.0,10.8,8.6,46.6,Yes,33.0,4.0,2.0,26.0,35.0,No,Yes,99.0,Intending to undertake in next 2 years,-33.454,-70.5302,CHL
256,2020,63601,"Township of Maplewood, NJ",Maplewood,United States of America,North America,No,25380.0,POINT (-74.27 40.73),Intending to incorporate in the next 2 years,Not intending to undertake,3.0,44.0,,,,,,,,,Yes,3,Intending to undertake in the next 2 years,Yes,Regional or country specific methodology,Decreased,Not intending to undertake,Not intending to undertake,No target,In progress,In progress,Intending to undertake in the next 2 years,1.7,15.5,39.6,0.0,2.0,38.9,0.5,0.3,0.5,1.0,3.5,In progress,,,,,,No,No,100.0,In progress,40.73,-74.27,USA
